paper_id,equation_id,texbleu,levenshtein_distance,sequence_similarity,rouge_l,avg_tree_edit_distance,individual_ted_scores
ICLR_2024_oral_41,1,0.8686,0.6912,0.7906976744186046,0.8205,0.0,[np.float64(0.0)]
ICLR_2024_oral_41,2,0.4902,0.5,0.6666666666666666,0.75,0.0,[np.float64(0.0)]
ICLR_2024_oral_41,3,0.4237,0.5888,0.7368421052631579,0.7636,0.0,[np.float64(0.0)]
ICLR_2024_oral_41,4,0.6967,0.2721,0.54421768707483,0.5,1.0,[1.0]
ICLR_2024_oral_41,5,0.2117,0.2513,0.3737024221453287,0.3188,1.0,[1.0]
ICLR_2024_oral_41,6,0.4057,0.5112,0.6779661016949152,0.6667,1.0,[1.0]
ICLR_2024_oral_41,7,0.2747,0.2708,0.41134751773049644,0.35,1.0,[1.0]
ICLR_2024_oral_41,8,0.738,0.5274,0.7126436781609196,0.6875,1.0,[1.0]
ICLR_2024_oral_41,9,0.7618,0.7826,0.863768115942029,0.8738,0.5,[np.float64(0.5)]
ICLR_2024_oral_41,10,0.2363,0.375,0.502283105022831,0.5333,0.0,[np.float64(0.0)]
ICLR_2024_oral_41,11,0.8103,0.4024,0.5,0.5625,1.0,[1.0]
ICLR_2024_oral_41,12,0.7072,0.2532,0.4067796610169492,0.4444,1.0,[1.0]
ICLR_2024_oral_44,1,0.7644,0.1897,0.29213483146067415,0.4,1.0,[1.0]
ICLR_2024_oral_44,2,0.8456,0.338,0.44,0.5143,1.0,[1.0]
ICLR_2024_oral_44,3,0.817,0.252,0.3522012578616352,0.4941,1.0,[1.0]
ICLR_2024_oral_44,4,0.7249,0.8394,0.9118773946360154,0.9091,1.0,[1.0]
ICLR_2024_oral_44,5,0.3349,0.4904,0.6239316239316239,0.6767,1.0,[1.0]
ICLR_2024_oral_44,6,0.7949,0.6992,0.775,0.7879,1.0,[1.0]
ICLR_2024_oral_44,7,0.6013,0.2099,0.37037037037037035,0.4416,1.0,[1.0]
ICLR_2024_oral_45,1,0.7674,0.5,0.717391304347826,0.625,1.0,[1.0]
ICLR_2024_oral_45,2,0.7652,0.5181,0.6193548387096774,0.6383,0.4583333333333333,[np.float64(0.4583333333333333)]
ICLR_2024_oral_45,3,0.7557,0.3077,0.0594059405940594,0.3684,1.0,[1.0]
ICLR_2024_oral_45,4,0.795,0.5314,0.350076103500761,0.5506,0.0,[np.float64(0.0)]
ICLR_2024_oral_45,5,0.7479,0.6718,0.7428571428571429,0.7273,0.0,[np.float64(0.0)]
ICLR_2024_oral_45,6,0.7328,0.2232,0.2822085889570552,0.2745,0.9166666666666666,[np.float64(0.9166666666666666)]
ICLR_2024_oral_49,1,0.9866,0.9259,0.9483568075117371,0.9123,0.0,[np.float64(0.0)]
ICLR_2024_oral_49,2,0.769,0.4,0.6372549019607843,0.6275,1.0,[1.0]
ICLR_2024_oral_49,3,0.3394,0.5221,0.6825775656324582,0.6804,1.0,[1.0]
ICLR_2024_oral_49,4,0.7611,0.2241,0.3469387755102041,0.2667,1.0,[1.0]
ICLR_2024_oral_49,5,0.0662,0.202,0.18532818532818532,0.1842,0.5882352941176471,[np.float64(0.5882352941176471)]
ICLR_2024_oral_49,6,0.3499,0.327,0.4555984555984556,0.24,1.0,[1.0]
ICLR_2024_oral_52,1,0.7032,0.1087,0.24444444444444444,0.4516,1.0,[1.0]
ICLR_2024_oral_52,2,0.7228,0.5254,0.7238095238095238,0.8125,1.0,[1.0]
ICLR_2024_oral_52,3,0.628,0.8,0.8780487804878049,0.8889,1.0,[1.0]
ICLR_2024_oral_52,4,0.4572,0.4779,0.5857740585774058,0.5352,1.0,[1.0]
ICLR_2024_oral_52,5,0.7541,0.7355,0.8157894736842105,0.75,1.0,[1.0]
ICLR_2024_oral_52,6,0.3776,0.3936,0.5490196078431373,0.5882,1.0,[1.0]
ICLR_2024_oral_52,7,0.7539,0.2537,0.4251968503937008,0.4211,0.7692307692307693,[np.float64(0.7692307692307693)]
ICLR_2024_oral_52,8,0.6559,0.8657,0.9206349206349206,0.9143,1.0,[1.0]
ICLR_2024_oral_52,9,0.9292,0.9189,0.9523809523809523,0.9744,0.0,[np.float64(0.0)]
ICLR_2024_oral_52,10,0.8356,0.9416,0.9605263157894737,0.9744,0.6875,[np.float64(0.6875)]
ICLR_2024_oral_52,11,0.8985,0.9118,0.9538461538461539,0.9565,1.0,[1.0]
ICLR_2024_oral_52,12,0.7829,0.7969,0.8617886178861789,0.7619,1.0,[1.0]
ICLR_2024_oral_52,13,0.814,0.5942,0.711864406779661,0.8108,1.0,[1.0]
ICLR_2024_oral_52,14,0.0159,0.1797,0.2890625,0.325,1.0,[1.0]
ICLR_2024_oral_53,1,0.7593,0.1463,0.1651376146788991,0.1538,0.5,[np.float64(0.5)]
ICLR_2024_oral_53,2,0.1353,0.1652,0.345679012345679,0.36,1.0,[1.0]
ICLR_2024_oral_53,3,0.0212,0.1535,0.18410041841004185,0.2623,0.0,[np.float64(0.0)]
ICLR_2024_oral_53,4,0.1361,0.3177,0.44274809160305345,0.4412,1.0,[1.0]
ICLR_2024_oral_53,5,0.0556,0.1953,0.2857142857142857,0.2462,1.0,[1.0]
ICLR_2024_oral_53,6,0.7467,0.1767,0.06646525679758308,0.2299,0.6666666666666666,[np.float64(0.6666666666666666)]
ICLR_2024_oral_53,7,0.7588,0.3074,0.059574468085106386,0.3276,1.0,[1.0]
ICLR_2024_oral_53,8,0.7418,0.3942,0.21722846441947566,0.5691,1.0,[1.0]
ICLR_2024_oral_54,1,0.2479,0.198,0.3006535947712418,0.2917,1.0,[1.0]
ICLR_2024_oral_54,2,0.7313,0.4293,0.46511627906976744,0.6136,1.0,[1.0]
ICLR_2024_oral_54,3,0.7424,0.563,0.7659574468085106,0.806,1.0,[1.0]
ICLR_2024_oral_54,4,0.7428,0.3229,0.42953020134228187,0.4889,1.0,[1.0]
ICLR_2024_oral_54,5,0.8724,0.9545,0.9655172413793104,0.9231,0.1111111111111111,[np.float64(0.1111111111111111)]
ICLR_2024_oral_54,6,0.749,0.7273,0.7777777777777778,0.8485,0.14285714285714285,[np.float64(0.14285714285714285)]
ICLR_2024_oral_54,7,0.1543,0.32,0.47904191616766467,0.4762,0.8571428571428571,[np.float64(0.8571428571428571)]
ICLR_2024_oral_54,8,0.8539,0.8108,0.8310502283105022,0.9231,0.0,[np.float64(0.0)]
ICLR_2024_oral_54,9,0.2295,0.2871,0.4722222222222222,0.4737,1.0,[1.0]
ICLR_2024_oral_54,10,0.7361,0.1875,0.27530364372469635,0.3117,1.0,[1.0]
ICLR_2024_oral_55,1,0.486,0.2987,0.27692307692307694,0.3889,1.0,[1.0]
ICLR_2024_oral_55,2,0.7963,0.4503,0.6415094339622641,0.6154,0.0,[np.float64(0.0)]
ICLR_2024_oral_55,3,0.1394,0.3056,0.2736842105263158,0.4211,1.0,[1.0]
ICLR_2024_oral_55,4,0.733,0.2041,0.2,0.3509,1.0,[1.0]
ICLR_2024_oral_55,5,0.3862,0.3516,0.37383177570093457,0.4912,0.7441860465116279,[np.float64(0.7441860465116279)]
ICLR_2024_oral_55,6,0.7675,0.8165,0.8990825688073395,0.8235,0.0,[np.float64(0.0)]
ICLR_2024_oral_55,7,0.2284,0.2974,0.43209876543209874,0.4737,1.0,[1.0]
ICLR_2024_oral_55,8,0.7416,0.1135,0.04912280701754386,0.1449,1.0,[1.0]
ICLR_2024_oral_55,9,0.7497,0.2076,0.0810126582278481,0.303,0.8,[np.float64(0.8)]
ICLR_2024_oral_55,10,0.2135,0.3843,0.46808510638297873,0.4348,0.0,[np.float64(0.0)]
ICLR_2024_oral_56,1,0.0371,0.1818,0.13333333333333333,0.2326,0.6666666666666666,[np.float64(0.6666666666666666)]
ICLR_2024_oral_56,2,0.0892,0.1194,0.19047619047619047,0.0741,0.5454545454545454,[np.float64(0.5454545454545454)]
ICLR_2024_oral_56,3,0.1878,0.1538,0.11594202898550725,0.1818,0.64,[np.float64(0.64)]
ICLR_2024_oral_56,4,0.3212,0.3143,0.4727272727272727,0.25,0.5294117647058824,[np.float64(0.5294117647058824)]
ICLR_2024_oral_56,5,0.0097,0.0971,0.18333333333333332,0.0526,0.7272727272727273,[np.float64(0.7272727272727273)]
ICLR_2024_oral_58,1,0.7718,0.3788,0.5190839694656488,0.4267,1.0,[1.0]
ICLR_2024_oral_58,2,0.7318,0.6741,0.8136882129277566,0.8974,1.0,[1.0]
ICLR_2024_oral_58,3,0.2574,0.1469,0.13513513513513514,0.0635,1.0,[1.0]
ICLR_2024_oral_59,1,0.8677,0.8525,0.9122807017543859,0.973,0.08,[np.float64(0.08)]
ICLR_2024_oral_59,2,0.2641,0.3875,0.5245901639344263,0.5143,0.7619047619047619,[np.float64(0.7619047619047619)]
ICLR_2024_oral_59,3,0.6682,0.2903,0.56,0.5833,0.375,[np.float64(0.375)]
ICLR_2024_oral_6,1,0.495,0.1971,0.3063063063063063,0.1905,0.8888888888888888,[np.float64(0.8888888888888888)]
ICLR_2024_oral_6,2,0.828,0.5,0.703125,0.7879,1.0,[1.0]
ICLR_2024_oral_6,3,0.7217,0.8824,0.9230769230769231,0.8889,0.25,"[np.float64(0.5), np.float64(0.0)]"
ICLR_2024_oral_6,4,0.2254,0.25,0.40336134453781514,0.5556,0.7692307692307693,[np.float64(0.7692307692307693)]
ICLR_2024_oral_6,5,0.2245,0.2768,0.3736842105263158,0.4444,0.5,[np.float64(0.5)]
ICLR_2024_oral_6,6,0.7798,0.215,0.18328840970350405,0.383,1.0,[1.0]
ICLR_2024_oral_6,7,0.9226,0.8981,0.9150943396226415,0.9333,0.0,[np.float64(0.0)]
ICLR_2024_oral_6,8,0.0437,0.125,0.17989417989417988,0.1455,1.0,[np.float64(1.0)]
ICLR_2024_oral_6,9,0.8644,0.5229,0.6419753086419753,0.6761,0.0,[np.float64(0.0)]
ICLR_2024_oral_6,10,0.5982,0.4216,0.5268817204301075,0.4898,1.0,[1.0]
ICLR_2024_oral_6,11,0.0883,0.2132,0.20075757575757575,0.1606,1.0,[1.0]
ICLR_2024_oral_60,1,1.0,0.5593,0.717391304347826,0.6923,1.0,[np.float64(1.0)]
ICLR_2024_oral_60,2,0.3834,0.3402,0.4358974358974359,0.3636,0.8125,[np.float64(0.8125)]
ICLR_2024_oral_60,3,0.8333,0.625,0.758364312267658,0.7,0.0,[np.float64(0.0)]
ICLR_2024_oral_60,4,0.3661,0.2985,0.43137254901960786,0.2222,1.0,[1.0]
ICLR_2024_oral_60,5,0.0941,0.2818,0.43661971830985913,0.4286,0.25,[np.float64(0.25)]
ICLR_2024_oral_60,6,0.4127,0.5181,0.6875,0.7879,0.0,[np.float64(0.0)]
ICLR_2024_oral_61,1,0.0004,0.1189,0.20987654320987653,0.1852,0.0,[np.float64(0.0)]
ICLR_2024_oral_61,2,0.7714,0.7368,0.819047619047619,0.7586,0.7333333333333333,[np.float64(0.7333333333333333)]
ICLR_2024_oral_61,3,1.0,1.0,1.0,1.0,0.0,[np.float64(0.0)]
ICLR_2024_oral_61,4,0.2571,0.3354,0.448,0.2985,0.7058823529411765,[np.float64(0.7058823529411765)]
ICLR_2024_oral_63,1,0.7389,0.3171,0.6,0.6087,0.5,[np.float64(0.5)]
ICLR_2024_oral_63,2,0.496,0.5315,0.7021276595744681,0.7869,0.2727272727272727,[np.float64(0.2727272727272727)]
ICLR_2024_oral_63,3,0.786,0.3333,0.48598130841121495,0.4848,1.0,[1.0]
ICLR_2024_oral_63,4,0.6608,0.8293,0.9066666666666666,0.9524,0.7857142857142857,[np.float64(0.7857142857142857)]
ICLR_2024_oral_63,5,0.7616,0.3588,0.5051546391752577,0.4615,1.0,[1.0]
ICLR_2024_oral_63,6,0.4858,0.3459,0.4873417721518987,0.5676,1.0,[1.0]
ICLR_2024_oral_63,7,0.035,0.1551,0.21929824561403508,0.2656,1.0,[1.0]
ICLR_2024_oral_63,8,0.7376,0.0708,0.032,0.037,1.0,[1.0]
ICLR_2024_oral_63,9,0.7834,0.3404,0.33962264150943394,0.3077,1.0,[1.0]
ICLR_2024_oral_63,10,0.8475,0.208,0.26744186046511625,0.2,1.0,[1.0]
ICLR_2024_oral_64,1,0.5592,0.2237,0.2318840579710145,0.3256,1.0,[1.0]
ICLR_2024_oral_64,2,0.3479,0.1064,0.22535211267605634,0.3478,0.6,[np.float64(0.6)]
ICLR_2024_oral_64,3,0.0407,0.2164,0.2857142857142857,0.32,1.0,[1.0]
ICLR_2024_oral_64,4,0.5338,0.3469,0.45018450184501846,0.3478,1.0,[np.float64(1.0)]
ICLR_2024_oral_64,5,0.3832,0.4338,0.59,0.6122,0.2,[np.float64(0.2)]
ICLR_2024_oral_64,6,0.4621,0.4521,0.5785123966942148,0.6,0.6153846153846154,[np.float64(0.6153846153846154)]
ICLR_2024_oral_64,7,0.6805,0.4715,0.5596330275229358,0.5246,0.14285714285714285,[np.float64(0.14285714285714285)]
ICLR_2024_oral_64,8,0.3717,0.3081,0.3563636363636364,0.3509,1.0,[1.0]
ICLR_2024_oral_64,9,0.7705,0.2453,0.12276214833759591,0.4103,0.625,[np.float64(0.625)]
ICLR_2024_oral_64,10,0.6415,0.1349,0.25,0.1875,0.7857142857142857,[np.float64(0.7857142857142857)]
ICLR_2024_oral_64,11,0.5755,0.264,0.319634703196347,0.3137,0.5,[np.float64(0.5)]
ICLR_2024_oral_64,12,0.6949,0.4716,0.636085626911315,0.5714,0.0,[np.float64(0.0)]
ICLR_2024_oral_66,1,0.102,0.2394,0.24242424242424243,0.24,0.6666666666666666,[np.float64(0.6666666666666666)]
ICLR_2024_oral_66,2,0.8863,0.7594,0.8616600790513834,0.8529,0.0,[np.float64(0.0)]
ICLR_2024_oral_66,3,0.0899,0.2099,0.26605504587155965,0.3036,0.8571428571428571,[np.float64(0.8571428571428571)]
ICLR_2024_oral_66,4,0.3692,0.4417,0.6238938053097345,0.6016,0.6666666666666666,[np.float64(0.6666666666666666)]
ICLR_2024_oral_66,5,0.5628,0.625,0.7764705882352941,0.878,1.0,[1.0]
ICLR_2024_oral_68,1,0.4382,0.35,0.4,0.6222,1.0,[1.0]
ICLR_2024_oral_68,2,0.5486,0.3711,0.39520958083832336,0.5217,1.0,[1.0]
ICLR_2024_oral_7,1,0.6298,0.3333,0.4666666666666667,0.4,0.7272727272727273,[np.float64(0.7272727272727273)]
ICLR_2024_oral_7,2,0.7756,0.314,0.43529411764705883,0.383,0.625,[np.float64(0.625)]
ICLR_2024_oral_7,3,0.7523,0.5732,0.6956521739130435,0.6286,1.0,[1.0]
ICLR_2024_oral_7,4,0.7474,0.4286,0.6015037593984962,0.6061,1.0,[1.0]
ICLR_2024_oral_7,5,0.8691,0.7241,0.8392857142857143,0.8148,0.0,[np.float64(0.0)]
ICLR_2024_oral_7,6,0.762,0.2222,0.35714285714285715,0.2857,1.0,[1.0]
ICLR_2024_oral_73,1,0.4545,0.5429,0.6111111111111112,0.7097,0.0,[np.float64(0.0)]
ICLR_2024_oral_73,2,0.0105,0.1689,0.27906976744186046,0.274,0.6666666666666666,[np.float64(0.6666666666666666)]
ICLR_2024_oral_73,3,0.0153,0.1768,0.16580310880829016,0.28,1.0,[1.0]
ICLR_2024_oral_73,4,0.1303,0.2753,0.27607361963190186,0.3171,1.0,[1.0]
ICLR_2024_oral_74,1,0.7773,0.7191,0.8407643312101911,0.878,0.10526315789473684,[np.float64(0.10526315789473684)]
ICLR_2024_oral_74,2,0.9833,0.8125,0.8253968253968254,0.8333,0.8333333333333334,[np.float64(0.8333333333333334)]
ICLR_2024_oral_74,3,0.4895,0.6875,0.8048780487804879,0.7368,0.46153846153846156,[np.float64(0.46153846153846156)]
ICLR_2024_oral_74,4,0.0134,0.1393,0.23943661971830985,0.1935,0.8,[np.float64(0.8)]
ICLR_2024_oral_74,5,0.2782,0.3455,0.5032258064516129,0.5778,1.0,[1.0]
ICLR_2024_oral_74,6,1.0,1.0,1.0,1.0,0.0,[np.float64(0.0)]
ICLR_2024_oral_74,7,0.5569,0.2151,0.25,0.2326,1.0,[np.float64(1.0)]
ICLR_2024_oral_82,1,0.5197,0.6029,0.7068965517241379,0.5455,0.6304347826086957,[np.float64(0.6304347826086957)]
ICLR_2024_oral_82,2,0.7981,0.6731,0.7920792079207921,0.7879,0.2619047619047619,[np.float64(0.2619047619047619)]
ICLR_2024_oral_82,3,0.6007,0.5625,0.6428571428571429,0.7368,0.3333333333333333,[np.float64(0.3333333333333333)]
ICLR_2024_oral_82,4,0.2234,0.2844,0.3950617283950617,0.3636,1.0,[1.0]
ICLR_2024_oral_82,5,0.3636,0.5487,0.7085714285714285,0.7111,0.5714285714285714,[np.float64(0.5714285714285714)]
ICLR_2024_oral_82,6,0.7037,0.7353,0.8625954198473282,0.8406,0.15384615384615385,[np.float64(0.15384615384615385)]
ICLR_2024_oral_82,7,0.2458,0.4739,0.588495575221239,0.6281,1.0,[1.0]
ICLR_2024_oral_82,8,0.0933,0.2359,0.33201581027667987,0.3571,0.775,[np.float64(0.775)]
ICML_2024_oral_1,1,0.6896,0.4144,0.6363636363636364,0.6441,1.0,[1.0]
ICML_2024_oral_1,2,0.6252,0.5775,0.6666666666666666,0.7143,1.0,[1.0]
ICML_2024_oral_1,3,0.7029,0.304,0.5943775100401606,0.5867,1.0,[1.0]
ICML_2024_oral_1,4,0.608,0.3046,0.49640287769784175,0.4819,1.0,[1.0]
ICML_2024_oral_1,5,0.0384,0.2121,0.345679012345679,0.4,1.0,[1.0]
ICML_2024_oral_1,6,0.546,0.6857,0.8135593220338984,0.8,1.0,[1.0]
ICML_2024_oral_1,7,0.7508,0.2143,0.38848920863309355,0.1714,1.0,[1.0]
ICML_2024_oral_10,1,0.8482,0.5873,0.7358490566037735,0.875,0.3191489361702128,[np.float64(0.3191489361702128)]
ICML_2024_oral_10,2,0.6486,0.3158,0.4594594594594595,0.5385,0.8235294117647058,[np.float64(0.8235294117647058)]
ICML_2024_oral_10,3,0.5528,0.6081,0.7301587301587301,0.7317,0.0,[np.float64(0.0)]
ICML_2024_oral_10,4,0.5506,0.5035,0.5984251968503937,0.5902,1.0,[1.0]
ICML_2024_oral_10,5,0.747,0.6943,0.7909967845659164,0.7848,1.0,[1.0]
ICML_2024_oral_10,6,0.5003,0.73,0.8439306358381503,0.8636,1.0,[1.0]
ICML_2024_oral_10,7,0.7141,0.6526,0.797752808988764,0.84,0.0,[np.float64(0.0)]
ICML_2024_oral_10,8,0.6581,0.7963,0.8472906403940886,0.8421,0.0,[np.float64(0.0)]
ICML_2024_oral_101,1,0.7477,0.7823,0.8521739130434782,0.7324,0.08571428571428572,[np.float64(0.08571428571428572)]
ICML_2024_oral_101,2,0.3078,0.2903,0.4084507042253521,0.4348,1.0,[1.0]
ICML_2024_oral_101,3,0.774,0.5556,0.7777777777777778,0.8205,0.0,[np.float64(0.0)]
ICML_2024_oral_101,4,0.7662,0.4262,0.5407725321888412,0.4444,1.0,[1.0]
ICML_2024_oral_101,5,0.3168,0.328,0.40298507462686567,0.3714,1.0,[1.0]
ICML_2024_oral_101,6,0.5393,0.5202,0.645367412140575,0.6087,1.0,[1.0]
ICML_2024_oral_101,7,0.2042,0.1765,0.10551558752997602,0.1538,1.0,[1.0]
ICML_2024_oral_101,8,0.5348,0.3451,0.5123152709359606,0.4375,0.9473684210526315,[np.float64(0.9473684210526315)]
ICML_2024_oral_101,9,0.719,0.0833,0.37142857142857144,0.2727,1.0,[1.0]
ICML_2024_oral_101,10,0.9923,0.9744,0.9743589743589743,0.9167,1.0,[1.0]
ICML_2024_oral_101,11,0.665,0.6383,0.6875,0.675,1.0,[1.0]
ICML_2024_oral_101,12,0.3236,0.3182,0.4120603015075377,0.3214,1.0,[1.0]
ICML_2024_oral_101,13,0.6525,0.4895,0.6566037735849056,0.6933,1.0,[1.0]
ICML_2024_oral_104,1,0.6859,0.4468,0.6133333333333333,0.6364,1.0,[1.0]
ICML_2024_oral_104,2,0.1866,0.2971,0.38974358974358975,0.3333,1.0,[1.0]
ICML_2024_oral_104,3,0.805,0.8571,0.9039145907473309,0.8866,1.0,[1.0]
ICML_2024_oral_104,4,0.2063,0.4211,0.5610859728506787,0.5143,1.0,[1.0]
ICML_2024_oral_104,5,0.1403,0.2703,0.40384615384615385,0.4242,0.8,[np.float64(0.8)]
ICML_2024_oral_104,6,0.7476,0.1745,0.11158798283261803,0.0513,1.0,[1.0]
ICML_2024_oral_106,1,0.2843,0.3774,0.5542168674698795,0.48,0.8888888888888888,[np.float64(0.8888888888888888)]
ICML_2024_oral_106,2,0.8038,0.1636,0.29850746268656714,0.4,0.5833333333333334,[np.float64(0.5833333333333334)]
ICML_2024_oral_106,3,1.0,1.0,1.0,1.0,0.0,[np.float64(0.0)]
ICML_2024_oral_106,4,0.8125,0.1636,0.29850746268656714,0.4,0.5833333333333334,[np.float64(0.5833333333333334)]
ICML_2024_oral_106,5,1.0,1.0,1.0,1.0,0.0,[np.float64(0.0)]
ICML_2024_oral_106,6,0.3146,0.3095,0.4409448818897638,0.5,1.0,[1.0]
ICML_2024_oral_106,7,0.4331,0.4725,0.6068965517241379,0.6667,1.0,[1.0]
ICML_2024_oral_107,1,0.7782,0.3478,0.3595505617977528,0.2727,0.5,[np.float64(0.5)]
ICML_2024_oral_107,2,0.5302,0.4368,0.5138888888888888,0.5946,1.0,[1.0]
ICML_2024_oral_107,3,0.1768,0.1552,0.24175824175824176,0.0,0.8387096774193549,[np.float64(0.8387096774193549)]
ICML_2024_oral_109,1,0.7546,0.359,0.5034965034965035,0.5263,1.0,[1.0]
ICML_2024_oral_109,2,0.1716,0.2937,0.384180790960452,0.4681,1.0,[1.0]
ICML_2024_oral_109,3,0.0475,0.25,0.3969465648854962,0.439,1.0,[1.0]
ICML_2024_oral_109,4,0.8172,0.5106,0.462882096069869,0.5806,1.0,[1.0]
ICML_2024_oral_109,5,0.5398,0.3089,0.5118483412322274,0.459,0.65,[np.float64(0.65)]
ICML_2024_oral_109,6,0.5716,0.2045,0.4074074074074074,0.35,1.0,[1.0]
ICML_2024_oral_109,7,0.9993,0.9868,0.9933774834437086,1.0,0.0,[np.float64(0.0)]
ICML_2024_oral_109,8,0.6447,0.2945,0.21794871794871795,0.3733,1.0,[1.0]
ICML_2024_oral_110,1,0.0968,0.3333,0.5,0.5556,1.0,[1.0]
ICML_2024_oral_110,2,0.3409,0.3148,0.36257309941520466,0.4783,1.0,[1.0]
ICML_2024_oral_110,3,0.744,0.6899,0.8097165991902834,0.6761,0.0,[np.float64(0.0)]
ICML_2024_oral_110,4,0.4845,0.3918,0.3373493975903614,0.4898,0.6666666666666666,[np.float64(0.6666666666666666)]
ICML_2024_oral_110,5,0.7711,0.1699,0.2612244897959184,0.4364,0.14285714285714285,[np.float64(0.14285714285714285)]
ICML_2024_oral_110,6,0.1711,0.1604,0.23448275862068965,0.1463,1.0,[1.0]
ICML_2024_oral_110,7,0.7201,0.2222,0.28444444444444444,0.3019,1.0,[1.0]
ICML_2024_oral_110,8,0.4984,0.2333,0.3798449612403101,0.4194,1.0,[1.0]
ICML_2024_oral_110,9,0.7404,0.1765,0.29357798165137616,0.2424,1.0,[1.0]
ICML_2024_oral_110,10,0.5952,0.2632,0.4117647058823529,0.6154,1.0,[np.float64(1.0)]
ICML_2024_oral_110,11,0.283,0.1163,0.16129032258064516,0.2105,1.0,[np.float64(1.0)]
ICML_2024_oral_110,12,0.6687,0.2745,0.5106382978723404,0.4167,0.8421052631578947,[np.float64(0.8421052631578947)]
ICML_2024_oral_110,13,0.5548,0.1702,0.26666666666666666,0.2308,0.9,[np.float64(0.9)]
ICML_2024_oral_110,14,0.7621,0.1667,0.3333333333333333,0.375,0.2857142857142857,[np.float64(0.2857142857142857)]
ICML_2024_oral_110,15,0.7748,0.2333,0.3619047619047619,0.3448,0.6818181818181818,[np.float64(0.6818181818181818)]
ICML_2024_oral_111,1,0.7498,0.4962,0.6139534883720931,0.5806,0.6875,[np.float64(0.6875)]
ICML_2024_oral_111,2,0.6968,0.6279,0.525,0.8182,0.9230769230769231,[np.float64(0.9230769230769231)]
ICML_2024_oral_111,3,0.1739,0.3111,0.47058823529411764,0.5143,1.0,[1.0]
ICML_2024_oral_111,4,0.7295,0.8545,0.9215686274509803,0.9565,0.0,[np.float64(0.0)]
ICML_2024_oral_111,5,0.8426,0.8654,0.9215686274509803,0.9231,0.5652173913043478,[np.float64(0.5652173913043478)]
ICML_2024_oral_111,6,0.316,0.4204,0.4085106382978723,0.597,1.0,[1.0]
ICML_2024_oral_111,7,0.174,0.2643,0.4329896907216495,0.3636,1.0,[1.0]
ICML_2024_oral_111,8,0.8693,0.9252,0.9616724738675958,0.962,1.0,[1.0]
ICML_2024_oral_111,9,0.3493,0.3839,0.5966850828729282,0.5,0.9583333333333334,[np.float64(0.9583333333333334)]
ICML_2024_oral_111,10,0.8453,0.7807,0.8482142857142857,0.8485,0.0,[np.float64(0.0)]
ICML_2024_oral_113,1,0.5544,0.3061,0.4126984126984127,0.3836,1.0,[1.0]
ICML_2024_oral_113,2,0.3625,0.2905,0.4279475982532751,0.3214,0.5,[np.float64(0.5)]
ICML_2024_oral_113,3,0.2459,0.418,0.5766423357664233,0.5676,1.0,[1.0]
ICML_2024_oral_113,4,0.7434,0.6379,0.5087719298245614,0.6207,1.0,[1.0]
ICML_2024_oral_113,5,0.5271,0.4949,0.6227544910179641,0.5306,1.0,[1.0]
ICML_2024_oral_113,6,0.6763,0.7931,0.8846153846153846,0.9474,1.0,[1.0]
ICML_2024_oral_113,7,0.3209,0.4164,0.47924528301886793,0.448,0.7368421052631579,[np.float64(0.7368421052631579)]
ICML_2024_oral_117,1,0.7424,0.7308,0.8382352941176471,0.8571,1.0,[np.float64(1.0)]
ICML_2024_oral_117,2,0.3855,0.3665,0.2837370242214533,0.3902,0.6097560975609756,[np.float64(0.6097560975609756)]
ICML_2024_oral_117,3,0.2151,0.413,0.5846153846153846,0.6364,1.0,[1.0]
ICML_2024_oral_121,1,0.7826,0.28,0.36619718309859156,0.3721,1.0,[1.0]
ICML_2024_oral_121,2,0.3401,0.4583,0.6285714285714286,0.7222,1.0,[1.0]
ICML_2024_oral_121,3,0.7151,0.2639,0.41304347826086957,0.4,1.0,[1.0]
ICML_2024_oral_121,4,0.0328,0.1429,0.24390243902439024,0.2222,0.6923076923076923,[np.float64(0.6923076923076923)]
ICML_2024_oral_121,5,0.2242,0.3913,0.49019607843137253,0.4151,1.0,[1.0]
ICML_2024_oral_121,6,0.8066,0.4766,0.4607329842931937,0.5,0.9772727272727273,[np.float64(0.9772727272727273)]
ICML_2024_oral_121,7,0.0947,0.3192,0.4768211920529801,0.4375,0.23333333333333334,[np.float64(0.23333333333333334)]
ICML_2024_oral_121,8,0.0672,0.12,0.10833333333333334,0.0,0.7333333333333333,[np.float64(0.7333333333333333)]
ICML_2024_oral_122,1,0.7615,0.507,0.6821705426356589,0.6857,1.0,[1.0]
ICML_2024_oral_122,2,0.6958,0.4828,0.5625,0.4615,1.0,[1.0]
ICML_2024_oral_122,3,0.4336,0.25,0.5074626865671642,0.5128,1.0,[1.0]
ICML_2024_oral_122,4,0.2935,0.314,0.33121019108280253,0.4524,0.0,[np.float64(0.0)]
ICML_2024_oral_122,5,0.7501,0.1827,0.28292682926829266,0.4082,1.0,[1.0]
ICML_2024_oral_122,6,0.2154,0.4537,0.6241610738255033,0.6118,1.0,[1.0]
ICML_2024_oral_122,7,0.8031,0.7549,0.87,0.8929,1.0,[1.0]
ICML_2024_oral_122,8,0.4793,0.547,0.39378238341968913,0.7,1.0,[1.0]
ICML_2024_oral_122,9,0.3743,0.527,0.6902654867256637,0.6739,1.0,[1.0]
ICML_2024_oral_122,10,0.3619,0.4459,0.5691056910569106,0.5882,0.8,[np.float64(0.8)]
